지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
22299,2022-01-01 00:00,4.5,45,5.8,1033.2,65,3.1,11.8,2.1,1.3,.9,6.9,352
22299,2022-01-01 01:00,3.9,27,6.1,1033,65,3.2,11.8,1.8,1.2,.8,6.7,357
22299,2022-01-01 02:00,1.7,48,3.9,1032.9,64,3.2,11.8,1.5,1,.7,6.6,0
22299,2022-01-01 03:00,3.7,52,5.5,1032.7,63,3.3,11.8,1.8,1.1,.7,6.1,13
22299,2022-01-01 04:00,3.8,37,5.8,1032.6,64,3.3,11.8,1.4,.8,.5,6.3,18
22299,2022-01-01 05:00,2.4,42,4.3,1032.4,65,3.5,11.8,1.5,.9,.6,6.2,17
22299,2022-01-01 06:00,1.7,102,2.9,1032.4,66,3.5,11.7,1.3,.8,.6,6,9
22299,2022-01-01 07:00,1.2,84,2.7,1032.6,65,3.6,11.6,1.2,.8,.5,5.8,39
22299,2022-01-01 08:00,2.1,85,3.7,1032.2,64,3.8,11.7,1.2,.8,.5,5.8,3
22299,2022-01-01 09:00,1.9,63,3.2,1032.6,63,4.5,11.7,1.1,.7,.5,5.8,4
22299,2022-01-01 10:00,2,109,3.4,1032.4,63,4.5,11.7,1,.6,.4,5.8,0
22299,2022-01-01 11:00,3.2,136,6.2,1032.3,62,5,11.7,1,.6,.4,5.9,355
22299,2022-01-01 12:00,2.8,152,4.3,1031.1,62,5.1,11.8,1.1,.6,.4,5.9,346
22299,2022-01-01 13:00,3.2,161,4.5,1029.8,65,5,11.8,.9,.5,.3,5.7,351
22299,2022-01-01 14:00,3.5,168,5.1,1029.2,67,5.3,11.9,1,.5,.3,5.6,1
22299,2022-01-01 15:00,3.7,189,4.7,1028.5,67,5.3,11.9,1,.5,.3,6.1,22
22299,2022-01-01 16:00,3.5,171,5.1,1028.3,68,5.7,11.9,1.1,.5,.3,5.9,11
22299,2022-01-01 17:00,3.4,156,5.5,1028.4,69,5.4,11.9,.8,.4,.3,5.3,20
22299,2022-01-01 18:00,4,158,5.4,1028.6,70,5.5,11.9,.8,.4,.2,5.5,35
22299,2022-01-01 19:00,4.3,161,5.9,1028.8,70,5.7,11.8,.7,.3,.2,5.4,59
22299,2022-01-01 20:00,3.9,160,5.8,1028.5,70,5.9,11.8,.8,.3,.2,5.4,43
22299,2022-01-01 21:00,4.2,170,5.6,1028.5,71,6.3,11.8,.7,.3,.2,5.7,21
22299,2022-01-01 22:00,4,179,5.2,1028.2,71,6.8,11.8,.7,.3,.2,5.5,352
22299,2022-01-01 23:00,4.6,196,6.4,1027.9,71,7,11.8,.7,.3,.2,5.4,219
22299,2022-01-02 00:00,4,181,5.3,1027.8,73,7.2,11.8,.8,.3,.2,5.8,215
22299,2022-01-02 01:00,5.3,197,6.6,1027,74,7.4,11.7,.7,.3,.2,6,222
