지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
22101,2025-01-01 00:00,4.3,291,6.3,1023.4,57,4.6,8.4,.9,.5,.3,4.1,262
22101,2025-01-01 01:00,6.3,285,8.4,1023,58,5,8.5,.8,.5,.3,6,250
22101,2025-01-01 02:00,5.7,279,7.3,1022.8,58,5.4,8.6,.8,.6,.3,4,257
22101,2025-01-01 03:00,4.4,276,5.7,1022.5,58,5.8,8.8,.9,.6,.4,5,256
22101,2025-01-01 04:00,6,305,7.7,1021.9,57,6,8.7,.9,.5,.3,4,235
22101,2025-01-01 05:00,3.2,301,4.1,1021.9,51,6,8.9,1,.6,.4,3.9,273
22101,2025-01-01 06:00,4.7,285,6,1021.7,50,6.4,8.8,.9,.5,.3,4.1,242
22101,2025-01-01 07:00,5.1,297,6.3,1022.1,48,6.6,8.8,1,.5,.3,3.9,257
22101,2025-01-01 09:00,4.9,303,6.4,1022.9,49,6.7,8.5,.7,.5,.3,4.7,248
22101,2025-01-01 10:00,4.5,290,5.8,1023.5,48,6.8,8.5,.8,.5,.3,4.8,181
22101,2025-01-01 11:00,3.6,275,4.7,1023.8,51,6.9,8.5,.9,.5,.3,5.2,240
22101,2025-01-01 12:00,5.5,275,6.6,1023.5,54,7.1,8.5,.9,.6,.3,4.4,282
22101,2025-01-01 13:00,5.6,274,6.9,1022.7,55,7.1,8.5,.9,.6,.4,4.9,268
22101,2025-01-01 14:00,5.5,273,7.1,1021.9,56,7.2,8.7,1,.7,.4,4.7,272
22101,2025-01-01 15:00,3.6,326,4.8,1022,63,6.7,8.7,1,.7,.4,5,247
22101,2025-01-01 16:00,3.9,296,5,1022,60,6.7,8.8,1,.7,.4,5.2,207
22101,2025-01-01 17:00,4.7,284,6.2,1022,62,6.5,8.8,1.1,.6,.4,5.3,235
22101,2025-01-01 18:00,5.3,292,7,1021.9,63,6.5,8.9,1.1,.7,.4,4.9,333
22101,2025-01-01 19:00,5.7,322,6.9,1022.4,69,6.2,9,1,.6,.3,5.7,291
22101,2025-01-01 21:00,7,328,8.3,1023.5,59,5.4,8.6,.9,.5,.3,5.7,258
22101,2025-01-01 22:00,6.9,356,8.7,1023.8,57,4.9,8.6,.9,.6,.4,6.1,249
22101,2025-01-02 01:00,5.9,9,7.7,1024.6,50,3.4,8.4,.9,.6,.3,3.7,297
22101,2025-01-02 03:00,4.2,11,5.6,1025.3,45,2.9,8.5,.9,.6,.4,3.6,294
22101,2025-01-02 04:00,3.9,15,5.5,1025.2,47,2.9,8.8,.9,.5,.3,3.7,309
22101,2025-01-02 05:00,4.1,2,6.3,1025.2,48,2.6,8.6,.9,.5,.3,4.3,232
22101,2025-01-02 06:00,2.9,353,4.4,1025,43,2.6,8.7,.7,.5,.3,3.9,355
22101,2025-01-02 08:00,5.8,8,7.8,1025.8,55,2.4,8.6,.5,.4,.2,4.6,286
22101,2025-01-02 09:00,4.7,16,5.9,1026.6,44,2.6,8.5,.5,.3,.2,5.3,311
22101,2025-01-02 10:00,5.2,17,6.7,1027.3,51,2.3,8.5,.5,.4,.2,5.7,83
22101,2025-01-02 11:00,5.2,16,6.6,1027.3,46,2.3,8.4,.4,.2,.2,5.4,258
22101,2025-01-02 12:00,5.7,15,7,1026.9,47,2.2,8.5,.4,.2,.2,4.4,307
22101,2025-01-02 13:00,4.7,1,6.5,1026.2,46,2.7,8.5,.4,.2,.2,4.8,250
22101,2025-01-02 14:00,4.3,12,5.8,1025.8,40,2.8,8.5,.5,.3,.2,4.4,266
22101,2025-01-02 15:00,4,359,5.9,1025.7,38,3.2,8.6,.4,.3,.2,4.1,273
22101,2025-01-02 16:00,3.6,353,5.3,1025.4,36,3.4,8.5,.4,.3,.2,4.1,341
22101,2025-01-02 17:00,4.4,344,6.6,1025.4,37,3.8,8.6,.4,.3,.2,3.8,314
22101,2025-01-02 18:00,4.2,321,6.3,1025.6,40,3.6,8.8,.5,.3,.2,6.1,257
22101,2025-01-02 19:00,2.1,307,4.8,1026,41,3.6,8.8,.4,.3,.2,3.6,36
22101,2025-01-02 20:00,7.3,326,9.7,1026,48,3.8,8.9,.3,.2,.2,2.9,43
22101,2025-01-02 21:00,8.1,326,10.1,1026.4,39,3.1,8.5,.4,.2,.2,2.8,5
22101,2025-01-02 22:00,7.9,320,10.8,1026.7,56,2.7,8.6,.8,.6,.3,3.6,339
22101,2025-01-03 00:00,8.3,350,11.3,1027.5,54,1.4,8.4,1.1,.8,.5,4.9,28
22101,2025-01-03 02:00,7,1,9.2,1027.2,52,1.2,8.3,1.1,.7,.4,4.1,322
22101,2025-01-03 03:00,8,351,10.5,1027.2,53,1.2,8.4,1,.7,.4,4.3,318
22101,2025-01-03 04:00,7.9,351,10.8,1027,52,1,8.5,1.2,.7,.4,4.1,301
22101,2025-01-03 05:00,7.1,342,10.5,1026.5,49,.6,8.6,1.4,.8,.5,4.3,279
22101,2025-01-03 06:00,6.4,356,8.7,1026.5,43,.7,8.5,1.2,.8,.5,4.4,273
22101,2025-01-03 08:00,4.2,8,6.1,1027.6,36,.1,8.5,1.1,.8,.5,4.1,10
22101,2025-01-03 09:00,3.1,38,5,1027.7,33,.2,8.4,.9,.6,.3,5.3,284
22101,2025-01-03 10:00,1.9,78,3.8,1028.3,33,.3,8.4,.7,.5,.3,5.7,252
22101,2025-01-03 11:00,1.4,110,2.6,1028.3,34,.6,8.4,.6,.5,.3,4.3,336
22101,2025-01-03 12:00,1.1,180,2.3,1027.8,36,1.7,8.4,.6,.4,.3,6.1,114
22101,2025-01-03 13:00,3.2,225,6.7,1027,46,1.1,8.4,.5,.4,.2,5,251
22101,2025-01-03 14:00,4.4,230,6.7,1026.6,60,.8,8.4,.6,.4,.2,5.7,249
22101,2025-01-03 15:00,3.8,191,4.8,1026.2,83,.1,8.4,.7,.4,.2,5.2,262
22101,2025-01-03 16:00,4.7,213,7.4,1026,74,1.1,8.5,.8,.4,.3,5.3,259
22101,2025-01-03 17:00,3.6,257,5.4,1025.6,71,2,8.6,.7,.4,.3,4.7,268
22101,2025-01-03 18:00,9.8,299,12.9,1025.2,52,3,8.5,.6,.4,.3,4.9,227
22101,2025-01-03 19:00,9.5,310,12.3,1025.8,50,2.7,8.6,1.1,.6,.4,5.3,245
22101,2025-01-03 20:00,9.1,316,12.3,1025.9,58,2.8,8.7,1.6,1,.5,5.1,299
22101,2025-01-03 21:00,8.3,331,11.3,1026.5,58,2.4,8.7,1.9,1.2,.7,5.3,280
22101,2025-01-03 22:00,9,350,12.3,1027.2,61,1.6,8.4,2.5,1.3,.8,6.4,244
22101,2025-01-03 23:00,9.2,351,12,1027.5,59,1.2,8.4,1.8,1.1,.7,6.2,326
22101,2025-01-04 00:00,8.2,347,11.6,1027.8,57,1.3,8.4,1.6,1.2,.7,5.8,323
22101,2025-01-04 01:00,6.3,4,8.9,1027.8,56,1,8.3,1.6,1.2,.7,5.6,292
22101,2025-01-04 02:00,5.2,14,8.4,1028,54,.8,8.2,1.9,1.1,.6,6.9,241
22101,2025-01-04 03:00,4.9,30,7.1,1027.9,52,.7,8.2,1.4,1,.6,5.7,258
22101,2025-01-04 04:00,4,35,5.9,1027.6,48,.7,8.2,1.4,.9,.6,6.2,248
22101,2025-01-04 07:00,2.1,66,4,1027.3,43,.9,8.4,.9,.6,.4,5.6,262
22101,2025-01-04 08:00,1.7,44,2.9,1027.4,40,1,8.4,.8,.6,.3,6.2,276
22101,2025-01-04 09:00,1.1,81,2.4,1027.6,41,1.5,8.4,.7,.5,.3,6.7,270
22101,2025-01-04 10:00,1.8,131,2.9,1028,45,1.7,8.3,.6,.4,.3,5.7,251
22101,2025-01-04 11:00,1.9,163,3.4,1028.5,46,2.2,8.3,.6,.4,.2,6,272
22101,2025-01-04 12:00,2.5,166,3.4,1028.4,50,2.2,8.2,.5,.4,.2,6.1,265
