지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
22186,2022-01-01 00:00,7.5,5,10.9,1033.1,62,1.5,11.5,2.5,1.6,1.1,6.4,330
22186,2022-01-01 01:00,6.5,8,8.8,1033.4,57,1.3,11.3,2.4,1.3,1,7.1,331
22186,2022-01-01 02:00,6.2,18,9,1033.2,56,1.5,11.3,2.1,1.4,1,5.8,334
22186,2022-01-01 03:00,7.4,28,10.2,1032.8,57,1.2,11.4,2.4,1.2,.9,6.4,335
22186,2022-01-01 04:00,7.4,23,9.7,1032.6,57,1.4,11.3,1.7,1.2,.8,6.4,330
22186,2022-01-01 05:00,5.9,39,8.9,1032.7,60,1.2,11.3,1.7,1.1,.8,6.4,343
22186,2022-01-01 06:00,5.8,47,8.5,1032.5,64,.6,11.3,1.6,1,.7,4.3,358
22186,2022-01-01 07:00,5.5,48,8.1,1032.6,58,.3,11.2,1.8,1,.7,5.3,336
22186,2022-01-01 08:00,4.6,52,7,1033.1,60,.6,11.2,1.6,1,.7,4.6,345
22186,2022-01-01 09:00,4.4,53,6.8,1033.3,57,.8,11.1,1.4,.9,.6,4.3,355
22186,2022-01-01 10:00,2.6,59,4.8,1034,55,.8,11.1,1.1,.7,.5,4.9,348
22186,2022-01-01 11:00,2.4,74,3.8,1033.8,57,.9,11.2,1.1,.7,.5,4.9,328
22186,2022-01-01 12:00,3.8,80,6,1032.6,56,1.1,11.4,1,.6,.4,4.3,338
22186,2022-01-01 13:00,4.6,90,7,1031.3,58,1.1,11.4,1,.5,.4,5.3,327
22186,2022-01-01 14:00,4.4,100,6.4,1030.4,56,1.2,11.4,.9,.5,.4,4.6,346
22186,2022-01-01 15:00,4.7,77,6.8,1029.5,55,1.4,11.4,.8,.6,.4,3.2,73
22186,2022-01-01 16:00,4.9,69,6.7,1029.2,60,1.9,11.4,.9,.6,.4,4.9,4
22186,2022-01-01 17:00,4.2,68,6.2,1029.1,57,2.1,11.4,.8,.5,.4,2.9,91
22186,2022-01-01 18:00,4.4,67,6,1029.3,51,2.5,11.4,.8,.4,.3,3,77
22186,2022-01-01 19:00,4,60,6.4,1029.4,51,2.8,11.4,.7,.4,.3,2.8,88
22186,2022-01-01 20:00,3.4,67,5.4,1029.2,52,2.7,11.4,.6,.3,.2,2.8,108
22186,2022-01-01 21:00,2.7,77,4,1029.2,51,2.9,11.3,.4,.3,.2,2.8,123
22186,2022-01-01 22:00,2.8,59,4.2,1028.8,56,3.4,11.3,.4,.3,.2,4.6,300
22186,2022-01-01 23:00,.5,72,1.6,1029.1,52,3.5,11.3,.4,.2,.2,2.8,128
22186,2022-01-02 00:00,1.3,346,2.9,1028.9,50,3.5,11.2,.4,.3,.2,3,208
22186,2022-01-02 01:00,2.5,319,3.5,1028.7,55,3.4,11.3,.4,.2,.2,4,310
22186,2022-01-02 02:00,1.6,130,2.5,1027.8,59,3.7,11.4,.4,.2,.2,2.8,93
22186,2022-01-02 03:00,3.8,139,4.8,1027.1,55,4.3,11.3,.4,.2,.1,5.8,243
22186,2022-01-02 04:00,4.6,154,6.2,1026.5,55,4.2,11.3,.4,.2,.2,6.4,210
22186,2022-01-02 05:00,4.6,168,6.5,1025.9,62,5.1,11.4,.5,.3,.2,7.1,221
22186,2022-01-02 06:00,5.2,174,6.7,1025.8,66,5.2,11.4,.5,.3,.2,2.4,143
22186,2022-01-02 07:00,5.8,226,7.4,1026.3,66,6.1,11.4,.5,.3,.2,2.7,125
22186,2022-01-02 08:00,4.8,240,7.5,1026.8,73,6.1,11.3,.6,.4,.3,2.9,163
22186,2022-01-02 09:00,5.1,241,6.6,1027.1,73,7.1,11.2,.7,.4,.3,2.7,137
22186,2022-01-02 10:00,9.8,343,12.4,1027.7,69,7.1,11.2,1.1,.6,.5,3,277
22186,2022-01-02 11:00,10.2,346,12.4,1028.7,72,6.1,11.3,1.6,1.1,.7,3.8,319
22186,2022-01-02 12:00,9.4,344,12.1,1028.8,67,6.2,11.3,1.8,1.2,.8,4.6,318
22186,2022-01-02 13:00,9.4,342,12.1,1028.2,69,5.6,11.4,2.4,1.4,1,5.3,294
22186,2022-01-02 14:00,8.9,344,11.1,1027.5,65,5.1,11.5,2,1.4,1,5.3,299
22186,2022-01-02 15:00,8.7,351,10.9,1027.3,69,4.6,11.5,2.3,1.6,1.1,5.3,308
22186,2022-01-02 16:00,8.4,350,11.2,1027.4,58,4.2,11.5,2.8,1.6,1.1,6.4,317
22186,2022-01-02 17:00,8.4,355,10.8,1027.5,61,4,11.3,2.1,1.4,1,5.3,311
22186,2022-01-02 18:00,7.6,355,10.3,1028.1,62,1.4,11.3,2.6,1.6,1.2,6.4,328
22186,2022-01-02 19:00,7.4,1,9.6,1028.8,61,1.5,11.4,2.6,1.7,1.2,6.4,357
22186,2022-01-02 20:00,7.4,354,9.8,1028.9,59,1.5,11.3,2.5,1.7,1.2,7.1,337
22186,2022-01-02 21:00,7.2,357,10.3,1028.8,54,2,11.3,2.7,1.8,1.3,7.1,338
22186,2022-01-02 22:00,7.3,354,9,1028.8,53,3.3,11.3,2.3,1.6,1.1,6.4,332
22186,2022-01-02 23:00,5.9,5,7.8,1028.6,56,3.6,11.3,2.3,1.5,1.1,7.1,336
22186,2022-01-03 00:00,4.3,2,6.7,1028.6,52,3.2,11.3,1.9,1.3,.9,6.4,340
22186,2022-01-03 01:00,3.6,1,6.3,1028.2,52,3.4,11.3,2.1,1.2,.9,5.3,327
22186,2022-01-03 02:00,4,5,6.3,1027.9,47,3.5,11.3,2.2,1.3,.9,6.4,336
22186,2022-01-03 03:00,4,5,6.6,1027.7,45,3.4,11.3,1.8,1.1,.8,4.3,325
22186,2022-01-03 04:00,3.7,350,5.8,1027.7,49,3.3,11.3,1.9,1,.7,6.4,323
22186,2022-01-03 05:00,3.6,352,5.9,1027.6,53,3,11.3,1.5,1.1,.8,6.4,332
22186,2022-01-03 06:00,3,353,5.4,1027.8,54,2.7,11.3,1.6,.9,.7,5.3,339
22186,2022-01-03 07:00,2.6,28,4.3,1027.9,55,3.1,11.2,1.4,.8,.6,5.8,322
22186,2022-01-03 08:00,1.4,22,2.6,1027.9,52,3,11.2,1.5,.8,.6,5.8,358
22186,2022-01-03 09:00,1.9,335,3.6,1028.5,53,3.3,11.1,1.2,.7,.5,5.8,340
22186,2022-01-03 10:00,3.1,345,5.1,1028.9,54,3.3,11.1,1.3,.7,.5,5.8,334
22186,2022-01-03 11:00,2.4,319,4.8,1028.8,56,3.7,11.2,1,.6,.4,5.3,334
22186,2022-01-03 12:00,2.6,295,4.2,1028.3,57,3.7,11.3,1,.6,.4,4.9,330
22186,2022-01-03 13:00,2.6,317,4.3,1027.1,57,4.2,11.3,.9,.5,.4,5.3,312
22186,2022-01-03 14:00,3.5,311,5.7,1026.1,58,4.4,11.5,.9,.5,.3,4.3,245
22186,2022-01-03 15:00,3.3,301,5.3,1025.4,57,4.6,11.5,.8,.5,.4,5.3,240
22186,2022-01-03 16:00,3.5,326,5.7,1025.5,59,4.4,11.5,.7,.5,.3,4.9,326
22186,2022-01-03 17:00,3.3,325,5.1,1025.6,58,4.7,11.5,.8,.5,.3,5.3,330
22186,2022-01-03 18:00,3.9,320,5.7,1025.9,59,2.4,11.4,.8,.4,.3,4.9,328
22186,2022-01-03 19:00,3.5,311,6.6,1026.1,56,2.6,11.4,.7,.4,.3,4.3,307
22186,2022-01-03 20:00,3.5,308,5.1,1026.4,53,3.2,11.4,.7,.4,.3,3.8,295
22186,2022-01-03 21:00,3.9,287,5.1,1026.3,54,3.8,11.3,.6,.4,.3,4.6,324
22186,2022-01-03 22:00,3.8,280,5.9,1026.2,57,3.7,11.3,.7,.4,.3,4.6,282
22186,2022-01-03 23:00,3.8,254,5.8,1026,61,2.5,11.3,.6,.4,.3,2.7,311
22186,2022-01-04 00:00,5.4,270,6.9,1025.8,61,6.8,11.4,.7,.5,.3,3.4,306
22186,2022-01-04 01:00,6.5,308,7.9,1025.6,63,7.2,11.4,.8,.5,.4,2.7,310
22186,2022-01-04 02:00,7.5,330,9.5,1025.8,58,7.6,11.4,1,.7,.5,3.4,318
22186,2022-01-04 03:00,8,340,10,1026.4,59,6.6,11.4,1.1,.8,.5,3.4,321
22186,2022-01-04 04:00,9.3,325,11.9,1026.5,58,7,11.4,1.5,.8,.6,4,318
22186,2022-01-04 05:00,9.4,360,11.4,1026.6,75,5.8,11.4,2,1.2,.9,4.6,332
22186,2022-01-04 06:00,8.4,12,11,1027.1,73,5.1,11.3,1.8,1.1,.8,5.3,328
22186,2022-01-04 07:00,9.1,15,11.2,1027.9,71,4.9,11.3,2.2,1.1,.8,5.3,340
22186,2022-01-04 08:00,8.9,16,11.5,1028.7,66,4.7,11.2,2.4,1.3,.9,4.9,351
22186,2022-01-04 09:00,8.7,12,11.3,1029.7,68,4.1,11.2,2,1.4,1,4.9,353
