지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
22102,2024-01-01 00:00,7.2,15,8.8,1026.2,65,5.7,8.4,3.3,2.6,1.8,8,310
22102,2024-01-01 01:00,6.4,9,8.2,1026.2,67,6.4,8.4,3.3,2.2,1.6,8,329
22102,2024-01-01 02:00,6.5,8,8.5,1026.3,65,6.3,8.7,3.1,1.9,1.3,8,329
22102,2024-01-01 03:00,5.7,15,7.6,1026.8,62,5.7,8.9,3.3,2,1.4,9.1,322
22102,2024-01-01 04:00,5.4,22,7.1,1026.9,61,5.6,8.7,2.7,1.7,1.2,9.1,310
22102,2024-01-01 05:00,4.1,7,6.6,1026.9,64,6.3,8.9,2.9,1.9,1.4,8,327
22102,2024-01-01 06:00,3.1,51,4.4,1027.2,68,6.2,9,3,1.6,1.2,8,332
22102,2024-01-01 07:00,3,73,4.6,1027.4,66,5.3,8.9,2.9,1.8,1.3,8,336
22102,2024-01-01 08:00,2.6,67,4,1028.1,62,5.4,9,2.4,1.7,1.2,8,334
22102,2024-01-01 09:00,2.6,79,4.2,1028.4,63,6,8.9,2.6,1.4,1,7.1,321
22102,2024-01-01 10:00,2.6,98,3.7,1029.1,66,5.9,8.7,2.4,1.5,1.1,7.1,331
22102,2024-01-01 11:00,2.4,87,4,1029.6,62,6,8.6,2.4,1.3,.9,7.1,321
22102,2024-01-01 12:00,2.1,70,3.2,1029.2,63,6,8.8,2.2,1.3,.9,8,318
22102,2024-01-01 13:00,1.9,93,3.5,1028.5,63,6.3,9,2,1,.7,6.4,329
22102,2024-01-01 14:00,.3,56,2.1,1027.3,61,6.7,9.1,1.7,.9,.7,3,322
22102,2024-01-01 15:00,.8,87,1.6,1026.8,61,6.8,9.2,1.8,1.1,.8,4.3,309
22102,2024-01-01 16:00,.9,76,1.9,1026.3,62,7,9.6,1.8,1.2,.8,4,321
22102,2024-01-01 17:00,.3,78,1.8,1026,56,7.7,9.5,1.7,1,.7,4,320
22102,2024-01-01 18:00,.2,53,1.1,1025.9,58,6.8,9.3,1.6,1,.7,3.8,339
22102,2024-01-01 19:00,1.4,18,2.6,1026.1,60,6.7,9.1,2.1,1.1,.8,7.1,338
22102,2024-01-01 20:00,.8,54,1.8,1026.4,61,6.7,9.2,1.7,1,.7,3.6,348
22102,2024-01-01 21:00,1.3,6,,1026.5,62,6.7,9.1,1.6,.9,.7,3.2,330
22102,2024-01-01 22:00,.1,83,.9,1026.7,62,6.6,9,1.5,1,.7,3.4,28
22102,2024-01-01 23:00,.2,108,1.3,1026.3,63,6.8,8.8,1.6,.8,.6,3.4,354
22102,2024-01-02 00:00,1.4,92,3.4,1026,63,6.8,8.9,1.1,.8,.6,6.4,335
