지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
22186,2023-01-11 14:00,,,,,,,,,,,,
22186,2023-01-11 17:00,,,,,,,,,,,,
22186,2023-01-11 19:00,3.2,222,4,1023.8,68,5.9,9.9,.4,.3,.2,2.3,252
22186,2023-01-11 20:00,3.3,256,3.8,1023.7,68,6.1,10,.5,.3,.2,2.2,246
22186,2023-01-11 21:00,3.6,273,4.1,1023.6,69,6.1,9.7,.4,.3,.2,2,334
22186,2023-01-11 22:00,3.8,297,4.9,1023.3,68,6.3,9.5,.5,.3,.2,2,270
22186,2023-01-11 23:00,2.8,154,3.4,1023.5,67,6.6,9.2,.3,.2,.2,2.1,297
22186,2023-01-12 00:00,2.7,162,3.2,1023.7,66,6.6,9.4,.3,.2,.2,5.8,253
22186,2023-01-12 01:00,2.5,165,3,1023.3,70,6.7,9.3,.3,.2,.1,4.3,295
22186,2023-01-12 02:00,3.4,311,4.1,1023,75,7,9.3,.3,.2,.1,5.3,157
22186,2023-01-12 03:00,3.2,308,3.8,1023,75,7,9.3,.3,.2,.1,6.4,126
22186,2023-01-12 04:00,3.4,313,4.1,1023,78,6.8,9.3,.3,.2,.1,3.4,26
22186,2023-01-12 05:00,4.2,284,5.3,1022.5,80,6.8,9.2,.4,.3,.2,2,300
22186,2023-01-12 06:00,3.9,276,4.6,1022.5,79,7.2,9.3,.4,.3,.2,2.4,280
22186,2023-01-12 07:00,4.7,288,5.5,1022.3,81,6.9,9.3,.5,.3,.2,2.5,313
22186,2023-01-12 08:00,4.9,287,5.9,1022.5,79,7,9.1,.4,.3,.2,2.4,319
22186,2023-01-12 09:00,5.9,286,7.1,1022.3,80,7.3,9.1,.5,.3,.2,2.2,318
22186,2023-01-12 10:00,5.5,295,6.9,1022.5,80,7.6,9.2,.7,.4,.3,2.7,310
22186,2023-01-12 11:00,4.2,303,5.7,1022.6,80,7.8,9.3,.7,.4,.3,2.9,309
